415 14.69 -0.194667 0.068074 -5.136986
416 14.34 -0.176788 0.069735 -5.656496
417 13.9 -0.194303 0.071942 -5.1466
418 13.88 -0.206 0.072046 -4.854369
419 13.74 -0.206909 0.07278 -4.83304
420 13.36 -0.235818 0.07485 -4.240555
421 13.08 -0.238242 0.076453 -4.197405
422 13.15 -0.206182 0.076046 -4.850088
423 12.87 -0.202 0.0777 -4.950495
424 12.65 -0.213212 0.079051 -4.690165
425 12.62 -0.189879 0.079239 -5.266518
426 12.47 -0.17297 0.080192 -5.781359
427 12.5 -0.161091 0.08 -6.207675
428 12.07 -0.15703 0.08285 -6.368198
429 11.41 -0.176364 0.087642 -5.670103
430 11.53 -0.186242 0.08673 -5.369346
431 11.66 -0.185515 0.085763 -5.390395
432 11.56 -0.168364 0.086505 -5.939525
433 11.13 -0.174061 0.089847 -5.745125
434 10.73 -0.195152 0.093197 -5.124224
435 10.64 -0.199879 0.093985 -5.003032
436 10.33 -0.207515 0.096805 -4.818925
437 10.09 -0.200303 0.099108 -4.992436
438 10.22 -0.185455 0.097847 -5.392157
439 9.98 -0.205273 0.1002 -4.871568
440 9.73 -0.213394 0.102775 -4.686169
441 9.4 -0.20903 0.106383 -4.783995
442 9.27 -0.19103 0.107875 -5.234772
443 8.91 -0.193576 0.112233 -5.165936
444 8.72 -0.206242 0.114679 -4.848663
445 8.94 -0.188545 0.111857 -5.303761
446 8.83 -0.176909 0.11325 -5.652621
447 8.65 -0.172909 0.115607 -5.783386
448 8.46 -0.153152 0.118203 -6.529482
449 8.27 -0.138424 0.120919 -7.224168
450 8.02 -0.133273 0.124688 -7.503411
451 7.72 -0.145758 0.129534 -6.860707
452 7.21 -0.174364 0.138696 -5.735141
453 7.02 -0.212364 0.14245 -4.708904
454 6.63 -0.261394 0.15083 -3.825643
455 6.61 -0.271515 0.151286 -3.683036
456 6.44 -0.27 0.15528 -3.703704
457 6.1 -0.270061 0.163934 -3.702873
458 6.09 -0.252424 0.164204 -3.961585
459 5.92 -0.228 0.168919 -4.385965
460 5.8 -0.198303 0.172414 -5.042787
461 5.44 -0.181333 0.183824 -5.514706
462 5.33 -0.176727 0.187617 -5.658436
463 5.31 -0.163091 0.188324 -6.13155
464 5.01 -0.171091 0.199601 -5.844846
465 4.69 -0.178242 0.21322 -5.610337
466 4.58 -0.179455 0.218341 -5.572442
467 4.14 -0.204788 0.241546 -4.883102
468 4 -0.214667 0.25 -4.658385
469 3.89 -0.216545 0.257069 -4.617968
470 3.71 -0.211636 0.269542 -4.725086
471 3.44 -0.220121 0.290698 -4.542952
472 3.5 -0.208424 0.285714 -4.797906
473 3.35 -0.184061 0.298507 -5.432993
474 3.33 -0.15703 0.3003 -6.368198
475 3.1 -0.143515 0.322581 -6.967905
476 2.82 -0.133333 0.35461 -7.5
477 2.42 -0.15297 0.413223 -6.537242
478 2.28 -0.168727 0.438596 -5.926724
479 2.04 -0.184061 0.490196 -5.432993
480 1.76 -0.204242 0.568182 -4.896142
481 1.7 -0.222061 0.588235 -4.503275
482 1.62 -0.219152 0.617284 -4.563053
483 1.46 -0.212182 0.684932 -4.712939
484 1.15 -0.200545 0.869565 -4.986401
485 0.8 -0.196909 1.25 -5.078486
486 0.6 -0.19497 1.666667 -5.129002
487 0.48 -0.199333 2.083333 -5.016722
488 0.39 -0.194424 2.564103 -5.143392
489 0.29 -0.188061 3.448276 -5.317435
490 0.23 -0.182424 4.347826 -5.481728
491 0.03 -0.173152 33.333333 -5.775289
